
                  X                  c1                 c3                 c5                 c7                 c9                 d1                 d3                 d5                 d7                 d9       
               60.7543E-06         0.                24.3314             0.                 0.                 0.                25.1863E-06        24.8007E-06        16.4986E-06        11.3275E-06       -21.0211E-06 
               61.5027E-06         0.                34.2173             0.                 0.                 0.                25.4551E-06        25.1574E-06        16.6583E-06        11.4052E-06       -25.9622E-06 
               62.2511E-06         0.                42.7152             0.                 0.                 0.                25.7554E-06        25.4542E-06        16.8487E-06        11.4994E-06       -30.9215E-06 
               63.0038E-06         0.                49.8979           114.361E-03          0.                 0.                26.0075E-06        25.8059E-06        17.0534E-06        11.5684E-06       -35.9063E-06 
               63.7522E-06         0.                65.574              2.99109            0.                 0.                26.2757E-06        26.0291E-06        17.2547E-06        11.6739E-06       -40.857E-06  
               64.5006E-06         0.                68.8272             6.3363             0.                 0.                26.5642E-06        26.2538E-06        17.5067E-06        11.7324E-06       -45.8202E-06 
               65.2533E-06         0.                76.5901             8.43182            0.                 0.                26.8551E-06        26.4057E-06        17.724E-06         11.8214E-06       -50.7833E-06 
               66.0017E-06         0.                73.5012            14.1733             0.                 0.                27.1408E-06        26.4849E-06        17.9906E-06        11.9077E-06       -55.7473E-06 
               66.75E-06           0.                76.3001            22.4727             0.                 0.                27.411E-06         26.5132E-06        18.2197E-06        11.9852E-06       -60.6918E-06 
               67.5028E-06         0.                77.8363            24.4876             0.                 0.                27.7083E-06        26.4373E-06        18.4651E-06        12.079E-06        -65.6769E-06 
               68.2512E-06         0.                71.6826            30.7512             0.                 0.                27.9749E-06        26.3716E-06        18.7197E-06        12.1492E-06       -70.6396E-06 
               69.0039E-06         0.                64.929             39.3677             0.                 0.                28.2403E-06        26.1949E-06        18.9341E-06        12.2412E-06       -75.6124E-06 
               69.7523E-06         0.                62.7124            39.4376             0.                 0.                28.5413E-06        25.9838E-06        19.1818E-06        12.3107E-06       -80.5766E-06 
               70.5006E-06         0.                47.9325            48.3026             0.                 0.                28.8172E-06        25.7676E-06        19.3525E-06        12.3827E-06       -85.513E-06  
               71.2534E-06         0.                41.0661            49.0931             0.                 0.                29.1155E-06        25.4871E-06        19.5598E-06        12.4864E-06       -90.5037E-06 
               72.0017E-06         0.                33.4475            56.6878             0.                 0.                29.3974E-06        25.2502E-06        19.704E-06         12.5515E-06       -95.4599E-06 
               72.7501E-06         0.                32.4482            55.6144             0.                 0.                29.7193E-06        24.9499E-06        19.8495E-06        12.654E-06       -100.41E-06   
               73.5028E-06         0.                23.7844            64.5847             0.                 0.                30.0237E-06        24.7503E-06        19.9746E-06        12.719E-06       -105.407E-06  
               74.2512E-06         0.                17.4553            66.666              0.                 0.                30.3336E-06        24.5399E-06        20.0467E-06        12.8104E-06      -110.349E-06  
               75.E-06             0.                17.1609            66.4061             0.                 0.                30.7033E-06        24.3542E-06        20.1182E-06        12.8858E-06      -115.321E-06  




